Income Group,Year,Good,Good Name,Price,Income Amount,Spend,Price_1,Price_2,Price_3,Price_4,Price_5,Price_6,Price_7,Price_7.1,Price_7_other,Price_8,Price_9,Price_10,Price_11,Price_12
4,2015,10,8,100,297.4,11.64758329,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,2015,10,8,100,361.7,13.43951919,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,2015,10,8,100,407.6,14.33548713,100,100,100,100,100,100,100,100,100,100,100,100,100,100
7,2015,10,8,100,466.9,15.85863264,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8,2015,10,8,100,514.6,17.29218135,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9,2015,10,8,100,594.7,19.08411724,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10,2015,10,8,100,869.6,21.5032307,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,2016,10,8,102.7,140.5,6.420133935,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
2,2016,10,8,102.7,205.4,8.44291586,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
3,2016,10,8,102.7,242.7,9.938015543,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
4,2016,10,8,102.7,292.2,11.69695635,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
5,2016,10,8,102.7,354.6,14.68715571,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
6,2016,10,8,102.7,420.5,15.03894387,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
7,2016,10,8,102.7,454.3,16.00636132,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
8,2016,10,8,102.7,493.8,18.11709028,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
9,2016,10,8,102.7,587.6,18.46887844,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
10,2016,10,8,102.7,813.5,21.81086597,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
1,2017,10,8,104.5,159.8,7.257433922,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
2,2017,10,8,104.5,208.3,9.244588448,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
3,2017,10,8,104.5,261.3,11.40453902,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
4,2017,10,8,104.5,327.7,13.39169355,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
5,2017,10,8,104.5,387.3,14.51486784,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
6,2017,10,8,104.5,420.4,15.55164412,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
7,2017,10,8,104.5,461.1,15.81083819,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
8,2017,10,8,104.5,524.3,18.22998283,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
9,2017,10,8,104.5,604.4,20.73552549,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
10,2017,10,8,104.5,810.9,22.37708793,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
1,2018,10,8,105.6,158,7.133447379,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
2,2018,10,8,105.6,202.4,9.341419187,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
3,2018,10,8,105.6,274.2,11.80415697,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
4,2018,10,8,105.6,315.6,12.56845491,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
5,2018,10,8,105.6,364.7,14.35181675,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
6,2018,10,8,105.6,423.3,15.45580265,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
7,2018,10,8,105.6,472.1,17.57885247,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
8,2018,10,8,105.6,531.8,19.02252634,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
9,2018,10,8,105.6,606,20.38127823,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
10,2018,10,8,105.6,886.3,24.28768989,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
1,2019,10,8,109.7,180.1,9.231259703,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
2,2019,10,8,109.7,222.5,10.47872723,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
3,2019,10,8,109.7,275.8,13.22315579,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
4,2019,10,8,109.7,329.9,15.05277483,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
5,2019,10,8,109.7,402.8,18.3793549,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
6,2019,10,8,109.7,448.4,18.62884841,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
7,2019,10,8,109.7,490.7,19.21099992,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
8,2019,10,8,109.7,569.6,22.37125099,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
9,2019,10,8,109.7,667.6,23.11973151,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
10,2019,10,8,109.7,877.1,27.86010811,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
1,2008,11,9,95.4,140.1,15.3,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
2,2008,11,9,95.4,180.5,23.9,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
3,2008,11,9,95.4,224.5,31.7,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
4,2008,11,9,95.4,278,39.3,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
5,2008,11,9,95.4,333.8,50.7,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
6,2008,11,9,95.4,385,69.3,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
7,2008,11,9,95.4,432.2,69,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
8,2008,11,9,95.4,501.9,75.8,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
9,2008,11,9,95.4,563.7,86.5,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
10,2008,11,9,95.4,824.3,139.3,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
1,2009,11,9,96.6,143.9,15.5076041,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
2,2009,11,9,96.6,187.7,25.02809522,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
3,2009,11,9,96.6,243.9,30.32816244,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
4,2009,11,9,96.6,284.4,37.9838151,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
5,2009,11,9,96.6,327.5,47.40615683,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
6,2009,11,9,96.6,361.4,51.92102891,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
7,2009,11,9,96.6,414.3,64.77859939,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
8,2009,11,9,96.6,473.1,72.04165447,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
9,2009,11,9,96.6,539.3,85.6844201,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
10,2009,11,9,96.6,785.2,137.0165527,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
1,2010,11,9,98.4,161.3,18.09491638,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
2,2010,11,9,98.4,189.4,24.57812171,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
3,2010,11,9,98.4,234.4,30.28721297,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
4,2010,11,9,98.4,293.5,38.60893922,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
5,2010,11,9,98.4,337.7,50.70447156,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
6,2010,11,9,98.4,380.9,53.02681377,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
7,2010,11,9,98.4,438.4,57.8650267,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
8,2010,11,9,98.4,483.6,70.73467311,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
9,2010,11,9,98.4,582.8,89.79723208,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
10,2010,11,9,98.4,831.5,128.309407,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
1,2011,11,9,98.5,152.5,17.05498225,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
2,2011,11,9,98.5,189,24.63497436,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
3,2011,11,9,98.5,247,36.47871203,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
4,2011,11,9,98.5,299.2,39.22645917,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
5,2011,11,9,98.5,343.8,55.71294201,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
6,2011,11,9,98.5,389,58.65018896,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
7,2011,11,9,98.5,434,66.51443077,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
8,2011,11,9,98.5,492.2,77.03166983,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
9,2011,11,9,98.5,586.5,94.18140198,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
10,2011,11,9,98.5,789.2,136.1556083,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
1,2012,11,9,98.7,161.6,15.68664293,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
2,2012,11,9,98.7,187.1,23.06310002,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
3,2012,11,9,98.7,241.6,32.58713322,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
4,2012,11,9,98.7,299.2,37.90938707,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
5,2012,11,9,98.7,343.5,49.48762351,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
6,2012,11,9,98.7,383,54.43638587,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
7,2012,11,9,98.7,424.2,59.94538546,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
8,2012,11,9,98.7,505.6,76.28563851,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
9,2012,11,9,98.7,558.5,89.45121382,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
10,2012,11,9,98.7,823.1,135.484041,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
1,2013,11,9,99.7,159,16.08469526,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
2,2013,11,9,99.7,189.1,19.92308844,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
3,2013,11,9,99.7,257.1,29.24490046,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
4,2013,11,9,99.7,309,37.10446746,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
5,2013,11,9,99.7,355.8,52.27525958,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
6,2013,11,9,99.7,413.4,54.28584649,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
7,2013,11,9,99.7,453.8,63.15070694,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
8,2013,11,9,99.7,512.3,77.3162056,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
9,2013,11,9,99.7,592.9,86.455237,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
10,2013,11,9,99.7,818.6,148.4178699,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
1,2014,11,9,100.6,154.1,16.24253514,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
2,2014,11,9,100.6,201.8,25.26616578,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
3,2014,11,9,100.6,261.2,33.38743335,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
